ID,父id,简称,名称,层级,拼音,长途区号,邮编,首字母,经度,纬度
712231,712200,南澳,南澳乡,"<span class=""text-danger"">区/县</span>",Nanao,3,272,N,121.79981,24.465393
712230,712200,大同,大同乡,"<span class=""text-danger"">区/县</span>",Datong,3,267,D,121.605557,24.675997
712229,712200,三星,三星乡,"<span class=""text-danger"">区/县</span>",Sanxing,3,266,S,121.003418,23.775291
712228,712200,五结,五结乡,"<span class=""text-danger"">区/县</span>",Wujie,3,268,W,121.798297,24.68464
712227,712200,冬山,冬山乡,"<span class=""text-danger"">区/县</span>",Dongshan,3,269,D,121.79228,24.634514
712226,712200,员山,员山乡,"<span class=""text-danger"">区/县</span>",Yuanshan,3,264,Y,121.721733,24.741771
712225,712200,壮围,壮围乡,"<span class=""text-danger"">区/县</span>",Zhuangwei,3,263,Z,121.781619,24.744949
712224,712200,礁溪,礁溪乡,"<span class=""text-danger"">区/县</span>",Jiaoxi,3,262,J,121.76668,24.822345
712223,712200,头城,头城镇,"<span class=""text-danger"">区/县</span>",Toucheng,3,261,T,121.823307,24.859217
712222,712200,苏澳,苏澳镇,"<span class=""text-danger"">区/县</span>",Suao,3,270,S,121.842656,24.594622
712221,712200,罗东,罗东镇,"<span class=""text-danger"">区/县</span>",Luodong,3,265,L,121.766919,24.677033
712201,712200,宜兰,宜兰市,"<span class=""text-danger"">区/县</span>",Yilan,3,260,Y,121.753476,24.751682
712200,710000,宜兰,宜兰县,"<span class=""text-success"">市</span>",Yilan,3,2,Y,121.5,24.6
710829,710800,乌来,乌来区,"<span class=""text-danger"">区/县</span>",Wulai,2,233,W,121.550531,24.865296
710828,710800,万里,万里区,"<span class=""text-danger"">区/县</span>",Wanli,2,207,W,121.688687,25.181234
710827,710800,金山,金山区,"<span class=""text-danger"">区/县</span>",Jinshan,2,208,J,121.636427,25.221883
710826,710800,贡寮,贡寮区,"<span class=""text-danger"">区/县</span>",Gongliao,2,228,G,121.908185,25.022388
710825,710800,双溪,双溪区,"<span class=""text-danger"">区/县</span>",Shuangxi,2,227,S,121.865676,25.033409
710824,710800,平溪,平溪区,"<span class=""text-danger"">区/县</span>",Pingxi,2,226,P,121.738255,25.025725
710823,710800,八里,八里区,"<span class=""text-danger"">区/县</span>",Bali,2,249,B,121.398227,25.14668
710822,710800,石门,石门区,"<span class=""text-danger"">区/县</span>",Shimen,2,253,S,121.568491,25.290412
710821,710800,三芝,三芝区,"<span class=""text-danger"">区/县</span>",Sanzhi,2,252,S,121.500866,25.258047
710820,710800,坪林,坪林区,"<span class=""text-danger"">区/县</span>",Pinglin,2,232,P,121.711185,24.937388
710819,710800,石碇,石碇区,"<span class=""text-danger"">区/县</span>",Shiding,2,223,S,121.658567,24.991679
710818,710800,深坑,深坑区,"<span class=""text-danger"">区/县</span>",Shenkeng,2,222,S,121.61567,25.002329
710817,710800,林口,林口区,"<span class=""text-danger"">区/县</span>",Linkou,2,244,L,121.391602,25.077531
710816,710800,泰山,泰山区,"<span class=""text-danger"">区/县</span>",Taishan,2,243,T,121.430811,25.058864
710815,710800,五股,五股区,"<span class=""text-danger"">区/县</span>",Wugu,2,248,W,121.438156,25.082743
710814,710800,芦洲,芦洲区,"<span class=""text-danger"">区/县</span>",Luzhou,2,247,L,121.4737,25.084923
710813,710800,土城,土城区,"<span class=""text-danger"">区/县</span>",Tucheng,2,236,T,121.443348,24.972201
710812,710800,瑞芳,瑞芳区,"<span class=""text-danger"">区/县</span>",Ruifang,2,224,R,121.810061,25.108895
710811,710800,汐止,汐止区,"<span class=""text-danger"">区/县</span>",Xizhi,2,221,X,121.62947,25.062999
710810,710800,淡水,淡水区,"<span class=""text-danger"">区/县</span>",Danshui,2,251,D,121.440915,25.169452
710809,710800,三峡,三峡区,"<span class=""text-danger"">区/县</span>",Sanxia,2,237,S,121.368905,24.934339
710808,710800,莺歌,莺歌区,"<span class=""text-danger"">区/县</span>",Yingge,2,239,Y,121.354573,24.955413
710807,710800,树林,树林区,"<span class=""text-danger"">区/县</span>",Shulin,2,238,S,121.420533,24.990706
710806,710800,新店,新店区,"<span class=""text-danger"">区/县</span>",Xindian,2,231,X,121.54175,24.967558
710805,710800,新庄,新庄区,"<span class=""text-danger"">区/县</span>",Xinzhuang,2,242,X,121.450413,25.035947
710804,710800,永和,永和区,"<span class=""text-danger"">区/县</span>",Yonghe,2,234,Y,121.51366,25.007802
710803,710800,中和,中和区,"<span class=""text-danger"">区/县</span>",Zhonghe,2,235,Z,121.49898,24.999397
710802,710800,三重,三重区,"<span class=""text-danger"">区/县</span>",Sanzhong,2,241,S,121.488102,25.061486
710801,710800,板桥,板桥区,"<span class=""text-danger"">区/县</span>",Banqiao,2,220,B,121.459084,25.009578
710800,710000,新北,新北市,"<span class=""text-success"">市</span>",New Taipei,2,2,N,121.465746,25.012366
710702,710700,西区,西区,"<span class=""text-danger"">区/县</span>",Xiqu,5,600,X,120.437493,23.473029
710701,710700,东区,东区,"<span class=""text-danger"">区/县</span>",Dongqu,5,600,D,120.458009,23.486213
710700,710000,嘉义,嘉义市,"<span class=""text-success"">市</span>",Chiayi,5,6,C,120.452538,23.481568
710603,710600,香山,香山区,"<span class=""text-danger"">区/县</span>",Xiangshan,3,,X,120.956679,24.768933
710602,710600,北区,北区,"<span class=""text-danger"">区/县</span>",Beiqu,3,,B,120.68241,24.16604
710601,710600,东区,东区,"<span class=""text-danger"">区/县</span>",Dongqu,3,300,D,120.970239,24.801337
710600,710000,新竹,新竹市,"<span class=""text-success"">市</span>",Hsinchu,3,3,H,120.968798,24.806738
710539,710500,永康,永康区,"<span class=""text-danger"">区/县</span>",Yongkang,6,710,Y,120.257069,23.026061
710538,710500,龙崎,龙崎区,"<span class=""text-danger"">区/县</span>",Longqi,6,719,L,120.360824,22.965681
710537,710500,关庙,关庙区,"<span class=""text-danger"">区/县</span>",Guanmiao,6,718,G,120.327689,22.962949
710536,710500,归仁,归仁区,"<span class=""text-danger"">区/县</span>",Guiren,6,711,G,120.293791,22.967081
710535,710500,仁德,仁德区,"<span class=""text-danger"">区/县</span>",Rende,6,717,R,120.25152,22.972212
710534,710500,左镇,左镇区,"<span class=""text-danger"">区/县</span>",Zuozhen,6,713,Z,120.407309,23.057955
710533,710500,南化,南化区,"<span class=""text-danger"">区/县</span>",Nanhua,6,716,N,120.477116,23.042614
710532,710500,楠西,楠西区,"<span class=""text-danger"">区/县</span>",Nanxi,6,715,N,120.485396,23.173454
710531,710500,玉井,玉井区,"<span class=""text-danger"">区/县</span>",Yujing,6,714,Y,120.46011,23.123859
710530,710500,山上,山上区,"<span class=""text-danger"">区/县</span>",Shanshang,6,743,S,120.352908,23.103223
710529,710500,安定,安定区,"<span class=""text-danger"">区/县</span>",Anding,6,745,A,120.237083,23.121498
710528,710500,新市,新市区,"<span class=""text-danger"">区/县</span>",Xinshi,6,744,X,120.295138,23.07897
710527,710500,善化,善化区,"<span class=""text-danger"">区/县</span>",Shanhua,6,741,S,120.296895,23.132261
710526,710500,新化,新化区,"<span class=""text-danger"">区/县</span>",Xinhua,6,712,X,120.310807,23.038533
710525,710500,北门,北门区,"<span class=""text-danger"">区/县</span>",Beimen,6,727,B,120.125821,23.267148
710524,710500,将军,将军区,"<span class=""text-danger"">区/县</span>",Jiangjun,6,725,J,120.156871,23.199543
710523,710500,七股,七股区,"<span class=""text-danger"">区/县</span>",Qigu,6,724,Q,120.140003,23.140545
710522,710500,西港,西港区,"<span class=""text-danger"">区/县</span>",Xigang,6,723,X,120.203618,23.123057
710521,710500,学甲,学甲区,"<span class=""text-danger"">区/县</span>",Xuejia,6,726,X,120.180255,23.232348
710520,710500,佳里,佳里区,"<span class=""text-danger"">区/县</span>",Jiali,6,722,J,120.177211,23.165121
710519,710500,大内,大内区,"<span class=""text-danger"">区/县</span>",Dana,6,742,D,120.348853,23.11946
710518,710500,官田,官田区,"<span class=""text-danger"">区/县</span>",Guantian,6,720,G,120.314374,23.194652
710517,710500,六甲,六甲区,"<span class=""text-danger"">区/县</span>",Liujia,6,734,L,120.3476,23.231931
710516,710500,下营,下营区,"<span class=""text-danger"">区/县</span>",Xiaying,6,735,X,120.264484,23.235413
710515,710500,麻豆,麻豆区,"<span class=""text-danger"">区/县</span>",Madou,6,721,M,120.248179,23.18168
710514,710500,东山,东山区,"<span class=""text-danger"">区/县</span>",Dongshan,6,733,D,120.403984,23.326092
710513,710500,后壁,后壁区,"<span class=""text-danger"">区/县</span>",Houbi,6,731,H,120.362726,23.366721
710512,710500,柳营,柳营区,"<span class=""text-danger"">区/县</span>",Liuying,6,736,L,120.311286,23.278133
710511,710500,白河,白河区,"<span class=""text-danger"">区/县</span>",Baihe,6,732,B,120.41581,23.351221
710510,710500,盐水,盐水区,"<span class=""text-danger"">区/县</span>",Yanshui,6,737,Y,120.266398,23.319828
710509,710500,新营,新营区,"<span class=""text-danger"">区/县</span>",Xinying,6,730,X,120.316698,23.310274
710508,710500,中西,中西区,"<span class=""text-danger"">区/县</span>",Zhongxi,6,700,Z,120.205957,22.992152
710507,710500,安平,安平区,"<span class=""text-danger"">区/县</span>",Anping,6,708,A,120.16681,23.000763
710506,710500,安南,安南区,"<span class=""text-danger"">区/县</span>",Annan,6,709,A,120.184617,23.04723
710504,710500,北区,北区,"<span class=""text-danger"">区/县</span>",Beiqu,6,704,B,120.68241,24.16604
710502,710500,南区,南区,"<span class=""text-danger"">区/县</span>",Nanqu,6,702,N,120.188648,22.960944
710501,710500,东区,东区,"<span class=""text-danger"">区/县</span>",Dongqu,6,701,D,120.224198,22.980072
710500,710000,台南,台南市,"<span class=""text-success"">市</span>",Tainan,6,7,T,120.279363,23.172478
710429,710400,和平,和平区,"<span class=""text-danger"">区/县</span>",Heping,4,424,H,120.88349,24.17477
710428,710400,大里,大里区,"<span class=""text-danger"">区/县</span>",Dali,4,412,D,120.67786,24.09939
710427,710400,太平,太平区,"<span class=""text-danger"">区/县</span>",Taiping,4,411,T,120.718523,24.126472
710426,710400,雾峰,雾峰区,"<span class=""text-danger"">区/县</span>",Wufeng,4,413,W,120.7002,24.06152
710425,710400,龙井,龙井区,"<span class=""text-danger"">区/县</span>",Longjing,4,434,L,120.54594,24.19271
710424,710400,大肚,大肚区,"<span class=""text-danger"">区/县</span>",Dadu,4,432,D,120.54096,24.15366
710423,710400,乌日,乌日区,"<span class=""text-danger"">区/县</span>",Wuri,4,414,W,120.62381,24.1045
710422,710400,大安,大安区,"<span class=""text-danger"">区/县</span>",Da'an,4,439,D,120.58652,24.34607
710421,710400,外埔,外埔区,"<span class=""text-danger"">区/县</span>",Waipu,4,438,W,120.65437,24.33201
710420,710400,石冈,石冈区,"<span class=""text-danger"">区/县</span>",Shigang,4,422,S,120.78041,24.27498
710419,710400,新社,新社区,"<span class=""text-danger"">区/县</span>",Xinshe,4,426,X,120.8095,24.23414
710418,710400,大雅,大雅区,"<span class=""text-danger"">区/县</span>",Daya,4,428,D,120.64778,24.22923
710417,710400,潭子,潭子区,"<span class=""text-danger"">区/县</span>",Tanzi,4,427,T,120.70516,24.20953
710416,710400,神冈,神冈区,"<span class=""text-danger"">区/县</span>",Shengang,4,429,S,120.66155,24.25777
710415,710400,后里,后里区,"<span class=""text-danger"">区/县</span>",Houli,4,421,H,120.71071,24.30491
710414,710400,梧栖,梧栖区,"<span class=""text-danger"">区/县</span>",Wuqi,4,435,W,120.53152,24.25496
710413,710400,沙鹿,沙鹿区,"<span class=""text-danger"">区/县</span>",Shalu,4,433,S,120.5657,24.23348
710412,710400,清水,清水区,"<span class=""text-danger"">区/县</span>",Qingshui,4,436,Q,120.55978,24.26865
710411,710400,大甲,大甲区,"<span class=""text-danger"">区/县</span>",Dajia,4,437,D,120.62239,24.34892
710410,710400,东势,东势区,"<span class=""text-danger"">区/县</span>",Dongshi,4,423,D,120.82777,24.25861
710409,710400,丰原,丰原区,"<span class=""text-danger"">区/县</span>",Fengyuan,4,420,F,120.71846,24.24219
710408,710400,北屯,北屯区,"<span class=""text-danger"">区/县</span>",Beitun,4,406,B,120.68625,24.18222
710407,710400,南屯,南屯区,"<span class=""text-danger"">区/县</span>",Nantun,4,408,N,120.64308,24.13827
710406,710400,西屯,西屯区,"<span class=""text-danger"">区/县</span>",Xitun,4,407,X,120.63982,24.18134
710405,710400,北区,北区,"<span class=""text-danger"">区/县</span>",Beiqu,4,404,B,120.68241,24.16604
710404,710400,西区,西区,"<span class=""text-danger"">区/县</span>",Xiqu,4,403,X,120.67104,24.14138
710403,710400,南区,南区,"<span class=""text-danger"">区/县</span>",Nanqu,4,402,N,120.188648,22.960944
710402,710400,东区,东区,"<span class=""text-danger"">区/县</span>",Dongqu,4,401,D,120.704,24.13662
710401,710400,中区,中区,"<span class=""text-danger"">区/县</span>",Zhongqu,4,400,Z,120.67951,24.14383
710400,710000,台中,台中市,"<span class=""text-success"">市</span>",Taichung,4,4,T,120.67904,24.13862
710307,710300,信义,信义区,"<span class=""text-danger"">区/县</span>",Xinyi,2,201,X,121.751381,25.129407
710306,710300,安乐,安乐区,"<span class=""text-danger"">区/县</span>",Anle,2,204,A,121.723203,25.12091
710305,710300,中山,中山区,"<span class=""text-danger"">区/县</span>",Zhongshan,2,203,Z,121.739132,25.133991
710304,710300,仁爱,仁爱区,"<span class=""text-danger"">区/县</span>",Renai,2,200,R,121.74094,25.127526
710303,710300,暖暖,暖暖区,"<span class=""text-danger"">区/县</span>",Nuannuan,2,205,N,121.736102,25.099777
710302,710300,七堵,七堵区,"<span class=""text-danger"">区/县</span>",Qidu,2,206,Q,121.713032,25.095739
710301,710300,中正,中正区,"<span class=""text-danger"">区/县</span>",Zhongzheng,2,202,Z,121.518267,25.032361
710300,710000,基隆,基隆市,"<span class=""text-success"">市</span>",Keelung,2,2,K,121.746248,25.130741
710238,710200,那玛夏,那玛夏区,"<span class=""text-danger"">区/县</span>",Namaxia,7,849,N,120.692799,23.216964
710237,710200,桃源,桃源区,"<span class=""text-danger"">区/县</span>",Taoyuan,7,848,T,120.760049,23.159137
710236,710200,茂林,茂林区,"<span class=""text-danger"">区/县</span>",Maolin,7,851,M,120.663217,22.886248
710235,710200,内门,内门区,"<span class=""text-danger"">区/县</span>",Namen,7,845,N,120.462351,22.943437
710234,710200,杉林,杉林区,"<span class=""text-danger"">区/县</span>",Shanlin,7,846,S,120.53898,22.970712
710233,710200,甲仙,甲仙区,"<span class=""text-danger"">区/县</span>",Jiaxian,7,847,J,120.591185,23.084688
710232,710200,六龟,六龟区,"<span class=""text-danger"">区/县</span>",Liugui,7,844,L,120.633418,22.997914
710231,710200,美浓,美浓区,"<span class=""text-danger"">区/县</span>",Meinong,7,843,M,120.54153,22.89788
710230,710200,旗山,旗山区,"<span class=""text-danger"">区/县</span>",Qishan,7,842,Q,120.48355,22.888491
710229,710200,梓官,梓官区,"<span class=""text-danger"">区/县</span>",Ziguan,7,826,Z,120.267322,22.760475
710228,710200,弥陀,弥陀区,"<span class=""text-danger"">区/县</span>",Mituo,7,827,M,120.247344,22.782879
710227,710200,永安,永安区,"<span class=""text-danger"">区/县</span>",Yong'an,7,828,Y,120.225308,22.81858
710226,710200,茄萣,茄萣区,"<span class=""text-danger"">区/县</span>",Qieding,7,852,Q,120.182815,22.906556
710225,710200,湖内,湖内区,"<span class=""text-danger"">区/县</span>",Huna,7,829,H,120.21153,22.908188
710224,710200,路竹,路竹区,"<span class=""text-danger"">区/县</span>",Luzhu,7,821,L,120.261828,22.856851
710223,710200,阿莲,阿莲区,"<span class=""text-danger"">区/县</span>",Alian,7,822,A,120.327036,22.883703
710222,710200,田寮,田寮区,"<span class=""text-danger"">区/县</span>",Tianliao,7,823,T,120.359636,22.869307
710221,710200,燕巢,燕巢区,"<span class=""text-danger"">区/县</span>",Yanchao,7,824,Y,120.361956,22.79337
710220,710200,桥头,桥头区,"<span class=""text-danger"">区/县</span>",Qiaotou,7,825,Q,120.305741,22.757501
710219,710200,冈山,冈山区,"<span class=""text-danger"">区/县</span>",Gangshan,7,820,G,120.29582,22.796762
710218,710200,鸟松,鸟松区,"<span class=""text-danger"">区/县</span>",Niaosong,7,833,N,120.364402,22.65934
710217,710200,仁武,仁武区,"<span class=""text-danger"">区/县</span>",Renwu,7,814,R,120.347779,22.701901
710216,710200,大社,大社区,"<span class=""text-danger"">区/县</span>",Dashe,7,815,D,120.346635,22.729966
710215,710200,大树,大树区,"<span class=""text-danger"">区/县</span>",Dashu,7,840,D,120.433095,22.693394
